Season,RoundNumber,RaceName,Team,Driver,QualifyingPos,RaceFinishPos,RacePoints,TeamStd
2020,8,Italian Grand Prix,Williams,LAT,20.0,11.0,0.0,Williams
2020,9,Tuscan Grand Prix,Mercedes,HAM,1.0,1.0,26.0,Mercedes
2020,9,Tuscan Grand Prix,Mercedes,BOT,2.0,2.0,18.0,Mercedes
2020,9,Tuscan Grand Prix,Red Bull Racing,VER,3.0,19.0,0.0,Red Bull Racing
2020,9,Tuscan Grand Prix,Red Bull Racing,ALB,4.0,3.0,15.0,Red Bull Racing
2020,9,Tuscan Grand Prix,Ferrari,LEC,5.0,8.0,4.0,Ferrari
2020,9,Tuscan Grand Prix,Racing Point,PER,6.0,5.0,10.0,Aston Martin/Racing Point/Force India
2020,9,Tuscan Grand Prix,Racing Point,STR,7.0,13.0,0.0,Aston Martin/Racing Point/Force India
2020,9,Tuscan Grand Prix,Renault,RIC,8.0,4.0,12.0,Alpine/Renault
2020,9,Tuscan Grand Prix,McLaren,SAI,9.0,18.0,0.0,McLaren
2020,9,Tuscan Grand Prix,Renault,OCO,10.0,14.0,0.0,Alpine/Renault
2020,9,Tuscan Grand Prix,McLaren,NOR,11.0,6.0,8.0,McLaren
2020,9,Tuscan Grand Prix,AlphaTauri,KVY,12.0,7.0,6.0,RB/AlphaTauri/Toro Rosso
2020,9,Tuscan Grand Prix,Alfa Romeo Racing,RAI,13.0,9.0,2.0,Sauber/Alfa Romeo
2020,9,Tuscan Grand Prix,Ferrari,VET,14.0,10.0,1.0,Ferrari
2020,9,Tuscan Grand Prix,Haas F1 Team,GRO,15.0,12.0,0.0,Haas
2020,9,Tuscan Grand Prix,AlphaTauri,GAS,16.0,20.0,0.0,RB/AlphaTauri/Toro Rosso
2020,9,Tuscan Grand Prix,Alfa Romeo Racing,GIO,17.0,17.0,0.0,Sauber/Alfa Romeo
2020,9,Tuscan Grand Prix,Williams,RUS,18.0,11.0,0.0,Williams
2020,9,Tuscan Grand Prix,Williams,LAT,19.0,15.0,0.0,Williams
2020,9,Tuscan Grand Prix,Haas F1 Team,MAG,20.0,16.0,0.0,Haas
2020,10,Russian Grand Prix,Mercedes,HAM,1.0,3.0,15.0,Mercedes
2020,10,Russian Grand Prix,Red Bull Racing,VER,2.0,2.0,18.0,Red Bull Racing
2020,10,Russian Grand Prix,Mercedes,BOT,3.0,1.0,26.0,Mercedes
2020,10,Russian Grand Prix,Racing Point,PER,4.0,4.0,12.0,Aston Martin/Racing Point/Force India
2020,10,Russian Grand Prix,Renault,RIC,5.0,5.0,10.0,Alpine/Renault
2020,10,Russian Grand Prix,McLaren,SAI,6.0,19.0,0.0,McLaren
2020,10,Russian Grand Prix,Renault,OCO,7.0,7.0,6.0,Alpine/Renault
2020,10,Russian Grand Prix,McLaren,NOR,8.0,15.0,0.0,McLaren
2020,10,Russian Grand Prix,AlphaTauri,GAS,9.0,9.0,2.0,RB/AlphaTauri/Toro Rosso
2020,10,Russian Grand Prix,Red Bull Racing,ALB,10.0,10.0,1.0,Red Bull Racing
2020,10,Russian Grand Prix,Ferrari,LEC,11.0,6.0,8.0,Ferrari
2020,10,Russian Grand Prix,AlphaTauri,KVY,12.0,8.0,4.0,RB/AlphaTauri/Toro Rosso
2020,10,Russian Grand Prix,Racing Point,STR,13.0,20.0,0.0,Aston Martin/Racing Point/Force India
2020,10,Russian Grand Prix,Williams,RUS,14.0,18.0,0.0,Williams
2020,10,Russian Grand Prix,Ferrari,VET,15.0,13.0,0.0,Ferrari
2020,10,Russian Grand Prix,Haas F1 Team,GRO,16.0,17.0,0.0,Haas
2020,10,Russian Grand Prix,Alfa Romeo Racing,GIO,17.0,11.0,0.0,Sauber/Alfa Romeo
2020,10,Russian Grand Prix,Haas F1 Team,MAG,18.0,12.0,0.0,Haas
2020,10,Russian Grand Prix,Williams,LAT,19.0,16.0,0.0,Williams
2020,10,Russian Grand Prix,Alfa Romeo Racing,RAI,20.0,14.0,0.0,Sauber/Alfa Romeo
2020,11,Eifel Grand Prix,Mercedes,BOT,1.0,19.0,0.0,Mercedes
2020,11,Eifel Grand Prix,Mercedes,HAM,2.0,1.0,25.0,Mercedes
2020,11,Eifel Grand Prix,Red Bull Racing,VER,3.0,2.0,19.0,Red Bull Racing
2020,11,Eifel Grand Prix,Ferrari,LEC,4.0,7.0,6.0,Ferrari
2020,11,Eifel Grand Prix,Red Bull Racing,ALB,5.0,17.0,0.0,Red Bull Racing
2020,11,Eifel Grand Prix,Renault,RIC,6.0,3.0,15.0,Alpine/Renault
2020,11,Eifel Grand Prix,Renault,OCO,7.0,18.0,0.0,Alpine/Renault
2020,11,Eifel Grand Prix,McLaren,NOR,8.0,16.0,0.0,McLaren
2020,11,Eifel Grand Prix,Racing Point,PER,9.0,4.0,12.0,Aston Martin/Racing Point/Force India
2020,11,Eifel Grand Prix,McLaren,SAI,10.0,5.0,10.0,McLaren
2020,11,Eifel Grand Prix,Ferrari,VET,11.0,11.0,0.0,Ferrari
2020,11,Eifel Grand Prix,AlphaTauri,GAS,12.0,6.0,8.0,RB/AlphaTauri/Toro Rosso
2020,11,Eifel Grand Prix,AlphaTauri,KVY,13.0,15.0,0.0,RB/AlphaTauri/Toro Rosso
2020,11,Eifel Grand Prix,Alfa Romeo Racing,GIO,14.0,10.0,1.0,Sauber/Alfa Romeo
2020,11,Eifel Grand Prix,Haas F1 Team,MAG,15.0,13.0,0.0,Haas
2020,11,Eifel Grand Prix,Haas F1 Team,GRO,16.0,9.0,2.0,Haas
2020,11,Eifel Grand Prix,Williams,RUS,17.0,20.0,0.0,Williams
2020,11,Eifel Grand Prix,Williams,LAT,18.0,14.0,0.0,Williams
2020,11,Eifel Grand Prix,Alfa Romeo Racing,RAI,19.0,12.0,0.0,Sauber/Alfa Romeo
2020,11,Eifel Grand Prix,Racing Point,HUL,20.0,8.0,4.0,Aston Martin/Racing Point/Force India
2020,12,Portuguese Grand Prix,Mercedes,HAM,1.0,1.0,26.0,Mercedes
2020,12,Portuguese Grand Prix,Mercedes,BOT,2.0,2.0,18.0,Mercedes
2020,12,Portuguese Grand Prix,Red Bull Racing,VER,3.0,3.0,15.0,Red Bull Racing
2020,12,Portuguese Grand Prix,Ferrari,LEC,4.0,4.0,12.0,Ferrari
2020,12,Portuguese Grand Prix,Racing Point,PER,5.0,7.0,6.0,Aston Martin/Racing Point/Force India
2020,12,Portuguese Grand Prix,Red Bull Racing,ALB,6.0,12.0,0.0,Red Bull Racing
2020,12,Portuguese Grand Prix,McLaren,SAI,7.0,6.0,8.0,McLaren
2020,12,Portuguese Grand Prix,McLaren,NOR,8.0,13.0,0.0,McLaren
2020,12,Portuguese Grand Prix,AlphaTauri,GAS,9.0,5.0,10.0,RB/AlphaTauri/Toro Rosso
2020,12,Portuguese Grand Prix,Renault,RIC,10.0,9.0,2.0,Alpine/Renault
2020,12,Portuguese Grand Prix,Renault,OCO,11.0,8.0,4.0,Alpine/Renault
2020,12,Portuguese Grand Prix,Racing Point,STR,12.0,20.0,0.0,Aston Martin/Racing Point/Force India
2020,12,Portuguese Grand Prix,AlphaTauri,KVY,13.0,19.0,0.0,RB/AlphaTauri/Toro Rosso
2020,12,Portuguese Grand Prix,Williams,RUS,14.0,14.0,0.0,Williams
2020,12,Portuguese Grand Prix,Ferrari,VET,15.0,10.0,1.0,Ferrari
2020,12,Portuguese Grand Prix,Alfa Romeo Racing,RAI,16.0,11.0,0.0,Sauber/Alfa Romeo
2020,12,Portuguese Grand Prix,Alfa Romeo Racing,GIO,17.0,15.0,0.0,Sauber/Alfa Romeo
2020,12,Portuguese Grand Prix,Haas F1 Team,GRO,18.0,17.0,0.0,Haas
2020,12,Portuguese Grand Prix,Haas F1 Team,MAG,19.0,16.0,0.0,Haas
2020,12,Portuguese Grand Prix,Williams,LAT,20.0,18.0,0.0,Williams
2020,13,Emilia Romagna Grand Prix,Mercedes,BOT,1.0,2.0,18.0,Mercedes
2020,13,Emilia Romagna Grand Prix,Mercedes,HAM,2.0,1.0,26.0,Mercedes
2020,13,Emilia Romagna Grand Prix,Red Bull Racing,VER,3.0,17.0,0.0,Red Bull Racing
2020,13,Emilia Romagna Grand Prix,AlphaTauri,GAS,4.0,20.0,0.0,RB/AlphaTauri/Toro Rosso
2020,13,Emilia Romagna Grand Prix,Renault,RIC,5.0,3.0,15.0,Alpine/Renault
2020,13,Emilia Romagna Grand Prix,Red Bull Racing,ALB,6.0,15.0,0.0,Red Bull Racing
2020,13,Emilia Romagna Grand Prix,Ferrari,LEC,7.0,5.0,10.0,Ferrari
2020,13,Emilia Romagna Grand Prix,AlphaTauri,KVY,8.0,4.0,12.0,RB/AlphaTauri/Toro Rosso
2020,13,Emilia Romagna Grand Prix,McLaren,NOR,9.0,8.0,4.0,McLaren
2020,13,Emilia Romagna Grand Prix,McLaren,SAI,10.0,7.0,6.0,McLaren
2020,13,Emilia Romagna Grand Prix,Racing Point,PER,11.0,6.0,8.0,Aston Martin/Racing Point/Force India
2020,13,Emilia Romagna Grand Prix,Renault,OCO,12.0,19.0,0.0,Alpine/Renault
2020,13,Emilia Romagna Grand Prix,Williams,RUS,13.0,16.0,0.0,Williams
2020,13,Emilia Romagna Grand Prix,Ferrari,VET,14.0,12.0,0.0,Ferrari
2020,13,Emilia Romagna Grand Prix,Racing Point,STR,15.0,13.0,0.0,Aston Martin/Racing Point/Force India
2020,13,Emilia Romagna Grand Prix,Haas F1 Team,GRO,16.0,14.0,0.0,Haas
2020,13,Emilia Romagna Grand Prix,Haas F1 Team,MAG,17.0,18.0,0.0,Haas
2020,13,Emilia Romagna Grand Prix,Alfa Romeo Racing,RAI,18.0,9.0,2.0,Sauber/Alfa Romeo
2020,13,Emilia Romagna Grand Prix,Williams,LAT,19.0,11.0,0.0,Williams
2020,13,Emilia Romagna Grand Prix,Alfa Romeo Racing,GIO,20.0,10.0,1.0,Sauber/Alfa Romeo
2020,14,Turkish Grand Prix,Racing Point,STR,1.0,9.0,2.0,Aston Martin/Racing Point/Force India
2020,14,Turkish Grand Prix,Red Bull Racing,VER,2.0,6.0,8.0,Red Bull Racing
2020,14,Turkish Grand Prix,Racing Point,PER,3.0,2.0,18.0,Aston Martin/Racing Point/Force India
2020,14,Turkish Grand Prix,Red Bull Racing,ALB,4.0,7.0,6.0,Red Bull Racing
2020,14,Turkish Grand Prix,Renault,RIC,5.0,10.0,1.0,Alpine/Renault
2020,14,Turkish Grand Prix,Mercedes,HAM,6.0,1.0,25.0,Mercedes
2020,14,Turkish Grand Prix,Renault,OCO,7.0,11.0,0.0,Alpine/Renault
2020,14,Turkish Grand Prix,Alfa Romeo Racing,RAI,8.0,15.0,0.0,Sauber/Alfa Romeo
2020,14,Turkish Grand Prix,Mercedes,BOT,9.0,14.0,0.0,Mercedes
2020,14,Turkish Grand Prix,Alfa Romeo Racing,GIO,10.0,20.0,0.0,Sauber/Alfa Romeo
2020,14,Turkish Grand Prix,McLaren,NOR,11.0,8.0,5.0,McLaren
2020,14,Turkish Grand Prix,Ferrari,VET,12.0,3.0,15.0,Ferrari
2020,14,Turkish Grand Prix,McLaren,SAI,13.0,5.0,10.0,McLaren
2020,14,Turkish Grand Prix,Ferrari,LEC,14.0,4.0,12.0,Ferrari
2020,14,Turkish Grand Prix,AlphaTauri,GAS,15.0,13.0,0.0,RB/AlphaTauri/Toro Rosso
2020,14,Turkish Grand Prix,Haas F1 Team,MAG,16.0,17.0,0.0,Haas
2020,14,Turkish Grand Prix,AlphaTauri,KVY,17.0,12.0,0.0,RB/AlphaTauri/Toro Rosso
2020,14,Turkish Grand Prix,Williams,RUS,18.0,16.0,0.0,Williams
2020,14,Turkish Grand Prix,Haas F1 Team,GRO,19.0,18.0,0.0,Haas
2020,14,Turkish Grand Prix,Williams,LAT,20.0,19.0,0.0,Williams
2020,15,Bahrain Grand Prix,Mercedes,HAM,1.0,1.0,25.0,Mercedes
2020,15,Bahrain Grand Prix,Mercedes,BOT,2.0,8.0,4.0,Mercedes
2020,15,Bahrain Grand Prix,Red Bull Racing,VER,3.0,2.0,19.0,Red Bull Racing
2020,15,Bahrain Grand Prix,Red Bull Racing,ALB,4.0,3.0,15.0,Red Bull Racing
2020,15,Bahrain Grand Prix,Racing Point,PER,5.0,18.0,0.0,Aston Martin/Racing Point/Force India
2020,15,Bahrain Grand Prix,Renault,RIC,6.0,7.0,6.0,Alpine/Renault
2020,15,Bahrain Grand Prix,Renault,OCO,7.0,9.0,2.0,Alpine/Renault
2020,15,Bahrain Grand Prix,AlphaTauri,GAS,8.0,6.0,8.0,RB/AlphaTauri/Toro Rosso
2020,15,Bahrain Grand Prix,McLaren,NOR,9.0,4.0,12.0,McLaren
2020,15,Bahrain Grand Prix,AlphaTauri,KVY,10.0,11.0,0.0,RB/AlphaTauri/Toro Rosso
2020,15,Bahrain Grand Prix,Ferrari,VET,11.0,13.0,0.0,Ferrari
2020,15,Bahrain Grand Prix,Ferrari,LEC,12.0,10.0,1.0,Ferrari
2020,15,Bahrain Grand Prix,Racing Point,STR,13.0,19.0,0.0,Aston Martin/Racing Point/Force India
2020,15,Bahrain Grand Prix,Williams,RUS,14.0,12.0,0.0,Williams
2020,15,Bahrain Grand Prix,McLaren,SAI,15.0,5.0,10.0,McLaren
2020,15,Bahrain Grand Prix,Alfa Romeo Racing,GIO,16.0,16.0,0.0,Sauber/Alfa Romeo
2020,15,Bahrain Grand Prix,Alfa Romeo Racing,RAI,17.0,15.0,0.0,Sauber/Alfa Romeo
2020,15,Bahrain Grand Prix,Haas F1 Team,MAG,18.0,17.0,0.0,Haas
2020,15,Bahrain Grand Prix,Haas F1 Team,GRO,19.0,20.0,0.0,Haas
2020,15,Bahrain Grand Prix,Williams,LAT,20.0,14.0,0.0,Williams
2020,16,Sakhir Grand Prix,Mercedes,BOT,1.0,8.0,4.0,Mercedes
2020,16,Sakhir Grand Prix,Mercedes,RUS,2.0,9.0,3.0,Mercedes
2020,16,Sakhir Grand Prix,Red Bull Racing,VER,3.0,19.0,0.0,Red Bull Racing
2020,16,Sakhir Grand Prix,Ferrari,LEC,4.0,20.0,0.0,Ferrari
2020,16,Sakhir Grand Prix,Racing Point,PER,5.0,1.0,25.0,Aston Martin/Racing Point/Force India
2020,16,Sakhir Grand Prix,AlphaTauri,KVY,6.0,7.0,6.0,RB/AlphaTauri/Toro Rosso
2020,16,Sakhir Grand Prix,Renault,RIC,7.0,5.0,10.0,Alpine/Renault
2020,16,Sakhir Grand Prix,McLaren,SAI,8.0,4.0,12.0,McLaren
2020,16,Sakhir Grand Prix,AlphaTauri,GAS,9.0,11.0,0.0,RB/AlphaTauri/Toro Rosso
2020,16,Sakhir Grand Prix,Racing Point,STR,10.0,3.0,15.0,Aston Martin/Racing Point/Force India
2020,16,Sakhir Grand Prix,Renault,OCO,11.0,2.0,18.0,Alpine/Renault
2020,16,Sakhir Grand Prix,Red Bull Racing,ALB,12.0,6.0,8.0,Red Bull Racing
2020,16,Sakhir Grand Prix,Ferrari,VET,13.0,12.0,0.0,Ferrari
2020,16,Sakhir Grand Prix,Alfa Romeo Racing,GIO,14.0,13.0,0.0,Sauber/Alfa Romeo
2020,16,Sakhir Grand Prix,McLaren,NOR,15.0,10.0,1.0,McLaren
2020,16,Sakhir Grand Prix,Haas F1 Team,MAG,16.0,15.0,0.0,Haas
2020,16,Sakhir Grand Prix,Williams,LAT,17.0,18.0,0.0,Williams
2020,16,Sakhir Grand Prix,Williams,AIT,18.0,16.0,0.0,Williams
2020,16,Sakhir Grand Prix,Alfa Romeo Racing,RAI,19.0,14.0,0.0,Sauber/Alfa Romeo
2020,16,Sakhir Grand Prix,Haas F1 Team,FIT,20.0,17.0,0.0,Haas
2020,17,Abu Dhabi Grand Prix,Red Bull Racing,VER,1.0,1.0,25.0,Red Bull Racing
2020,17,Abu Dhabi Grand Prix,Mercedes,BOT,2.0,2.0,18.0,Mercedes
2020,17,Abu Dhabi Grand Prix,Mercedes,HAM,3.0,3.0,15.0,Mercedes
2020,17,Abu Dhabi Grand Prix,McLaren,NOR,4.0,5.0,10.0,McLaren
2020,17,Abu Dhabi Grand Prix,Red Bull Racing,ALB,5.0,4.0,12.0,Red Bull Racing
2020,17,Abu Dhabi Grand Prix,McLaren,SAI,6.0,6.0,8.0,McLaren
2020,17,Abu Dhabi Grand Prix,AlphaTauri,KVY,7.0,11.0,0.0,RB/AlphaTauri/Toro Rosso
2020,17,Abu Dhabi Grand Prix,Racing Point,STR,8.0,10.0,1.0,Aston Martin/Racing Point/Force India
2020,17,Abu Dhabi Grand Prix,Ferrari,LEC,9.0,13.0,0.0,Ferrari
2020,17,Abu Dhabi Grand Prix,AlphaTauri,GAS,10.0,8.0,4.0,RB/AlphaTauri/Toro Rosso
2020,17,Abu Dhabi Grand Prix,Renault,OCO,11.0,9.0,2.0,Alpine/Renault
2020,17,Abu Dhabi Grand Prix,Renault,RIC,12.0,7.0,7.0,Alpine/Renault
2020,17,Abu Dhabi Grand Prix,Ferrari,VET,13.0,14.0,0.0,Ferrari
2020,17,Abu Dhabi Grand Prix,Alfa Romeo Racing,GIO,14.0,16.0,0.0,Sauber/Alfa Romeo
2020,17,Abu Dhabi Grand Prix,Racing Point,PER,15.0,20.0,0.0,Aston Martin/Racing Point/Force India
2020,17,Abu Dhabi Grand Prix,Alfa Romeo Racing,RAI,16.0,12.0,0.0,Sauber/Alfa Romeo
2020,17,Abu Dhabi Grand Prix,Haas F1 Team,MAG,17.0,18.0,0.0,Haas
2020,17,Abu Dhabi Grand Prix,Williams,RUS,18.0,15.0,0.0,Williams
2020,17,Abu Dhabi Grand Prix,Haas F1 Team,FIT,19.0,19.0,0.0,Haas
2020,17,Abu Dhabi Grand Prix,Williams,LAT,20.0,17.0,0.0,Williams
2021,1,Bahrain Grand Prix,Red Bull Racing,VER,1.0,2.0,18.0,Red Bull Racing
2021,1,Bahrain Grand Prix,Mercedes,HAM,2.0,1.0,25.0,Mercedes
2021,1,Bahrain Grand Prix,Mercedes,BOT,3.0,3.0,16.0,Mercedes
2021,1,Bahrain Grand Prix,Ferrari,LEC,4.0,6.0,8.0,Ferrari
2021,1,Bahrain Grand Prix,AlphaTauri,GAS,5.0,17.0,0.0,RB/AlphaTauri/Toro Rosso
2021,1,Bahrain Grand Prix,McLaren,RIC,6.0,7.0,6.0,McLaren
2021,1,Bahrain Grand Prix,McLaren,NOR,7.0,4.0,12.0,McLaren
2021,1,Bahrain Grand Prix,Ferrari,SAI,8.0,8.0,4.0,Ferrari
2021,1,Bahrain Grand Prix,Alpine,ALO,9.0,19.0,0.0,Alpine/Renault
2021,1,Bahrain Grand Prix,Aston Martin,STR,10.0,10.0,1.0,Aston Martin/Racing Point/Force India
2021,1,Bahrain Grand Prix,Red Bull Racing,PER,11.0,5.0,10.0,Red Bull Racing
2021,1,Bahrain Grand Prix,Alfa Romeo Racing,GIO,12.0,12.0,0.0,Sauber/Alfa Romeo
2021,1,Bahrain Grand Prix,AlphaTauri,TSU,13.0,9.0,2.0,RB/AlphaTauri/Toro Rosso
2021,1,Bahrain Grand Prix,Alfa Romeo Racing,RAI,14.0,11.0,0.0,Sauber/Alfa Romeo
2021,1,Bahrain Grand Prix,Williams,RUS,15.0,14.0,0.0,Williams
2021,1,Bahrain Grand Prix,Alpine,OCO,16.0,13.0,0.0,Alpine/Renault
2021,1,Bahrain Grand Prix,Williams,LAT,17.0,18.0,0.0,Williams
2021,1,Bahrain Grand Prix,Aston Martin,VET,18.0,15.0,0.0,Aston Martin/Racing Point/Force India
2021,1,Bahrain Grand Prix,Haas F1 Team,MSC,19.0,16.0,0.0,Haas
2021,1,Bahrain Grand Prix,Haas F1 Team,MAZ,20.0,20.0,0.0,Haas
2021,2,Emilia Romagna Grand Prix,Mercedes,HAM,1.0,2.0,19.0,Mercedes
2021,2,Emilia Romagna Grand Prix,Red Bull Racing,PER,2.0,11.0,0.0,Red Bull Racing
2021,2,Emilia Romagna Grand Prix,Red Bull Racing,VER,3.0,1.0,25.0,Red Bull Racing
2021,2,Emilia Romagna Grand Prix,Ferrari,LEC,4.0,4.0,12.0,Ferrari
2021,2,Emilia Romagna Grand Prix,AlphaTauri,GAS,5.0,7.0,6.0,RB/AlphaTauri/Toro Rosso
2021,2,Emilia Romagna Grand Prix,McLaren,RIC,6.0,6.0,8.0,McLaren
2021,2,Emilia Romagna Grand Prix,McLaren,NOR,7.0,3.0,15.0,McLaren
2021,2,Emilia Romagna Grand Prix,Mercedes,BOT,8.0,18.0,0.0,Mercedes
2021,2,Emilia Romagna Grand Prix,Alpine,OCO,9.0,9.0,2.0,Alpine/Renault
2021,2,Emilia Romagna Grand Prix,Aston Martin,STR,10.0,8.0,4.0,Aston Martin/Racing Point/Force India
2021,2,Emilia Romagna Grand Prix,Ferrari,SAI,11.0,5.0,10.0,Ferrari
2021,2,Emilia Romagna Grand Prix,Williams,RUS,12.0,19.0,0.0,Williams
2021,2,Emilia Romagna Grand Prix,Aston Martin,VET,13.0,15.0,0.0,Aston Martin/Racing Point/Force India
2021,2,Emilia Romagna Grand Prix,Williams,LAT,14.0,20.0,0.0,Williams
2021,2,Emilia Romagna Grand Prix,Alpine,ALO,15.0,10.0,1.0,Alpine/Renault
2021,2,Emilia Romagna Grand Prix,Alfa Romeo Racing,RAI,16.0,13.0,0.0,Sauber/Alfa Romeo
2021,2,Emilia Romagna Grand Prix,Alfa Romeo Racing,GIO,17.0,14.0,0.0,Sauber/Alfa Romeo
2021,2,Emilia Romagna Grand Prix,Haas F1 Team,MSC,18.0,16.0,0.0,Haas
2021,2,Emilia Romagna Grand Prix,Haas F1 Team,MAZ,19.0,17.0,0.0,Haas
2021,2,Emilia Romagna Grand Prix,AlphaTauri,TSU,20.0,12.0,0.0,RB/AlphaTauri/Toro Rosso
2021,3,Portuguese Grand Prix,Mercedes,BOT,1.0,3.0,16.0,Mercedes
2021,3,Portuguese Grand Prix,Mercedes,HAM,2.0,1.0,25.0,Mercedes
2021,3,Portuguese Grand Prix,Red Bull Racing,VER,3.0,2.0,18.0,Red Bull Racing
2021,3,Portuguese Grand Prix,Red Bull Racing,PER,4.0,4.0,12.0,Red Bull Racing
2021,3,Portuguese Grand Prix,Ferrari,SAI,5.0,11.0,0.0,Ferrari
2021,3,Portuguese Grand Prix,Alpine,OCO,6.0,7.0,6.0,Alpine/Renault
2021,3,Portuguese Grand Prix,McLaren,NOR,7.0,5.0,10.0,McLaren
2021,3,Portuguese Grand Prix,Ferrari,LEC,8.0,6.0,8.0,Ferrari
2021,3,Portuguese Grand Prix,AlphaTauri,GAS,9.0,10.0,1.0,RB/AlphaTauri/Toro Rosso
2021,3,Portuguese Grand Prix,Aston Martin,VET,10.0,13.0,0.0,Aston Martin/Racing Point/Force India
2021,3,Portuguese Grand Prix,Williams,RUS,11.0,16.0,0.0,Williams
2021,3,Portuguese Grand Prix,Alfa Romeo Racing,GIO,12.0,12.0,0.0,Sauber/Alfa Romeo
2021,3,Portuguese Grand Prix,Alpine,ALO,13.0,8.0,4.0,Alpine/Renault
2021,3,Portuguese Grand Prix,AlphaTauri,TSU,14.0,15.0,0.0,RB/AlphaTauri/Toro Rosso
2021,3,Portuguese Grand Prix,Alfa Romeo Racing,RAI,15.0,20.0,0.0,Sauber/Alfa Romeo
2021,3,Portuguese Grand Prix,McLaren,RIC,16.0,9.0,2.0,McLaren
2021,3,Portuguese Grand Prix,Aston Martin,STR,17.0,14.0,0.0,Aston Martin/Racing Point/Force India
2021,3,Portuguese Grand Prix,Williams,LAT,18.0,18.0,0.0,Williams
2021,3,Portuguese Grand Prix,Haas F1 Team,MSC,19.0,17.0,0.0,Haas
2021,3,Portuguese Grand Prix,Haas F1 Team,MAZ,20.0,19.0,0.0,Haas
2021,4,Spanish Grand Prix,Mercedes,HAM,1.0,1.0,25.0,Mercedes
2021,4,Spanish Grand Prix,Red Bull Racing,VER,2.0,2.0,19.0,Red Bull Racing
2021,4,Spanish Grand Prix,Mercedes,BOT,3.0,3.0,15.0,Mercedes
2021,4,Spanish Grand Prix,Ferrari,LEC,4.0,4.0,12.0,Ferrari
2021,4,Spanish Grand Prix,Alpine,OCO,5.0,9.0,2.0,Alpine/Renault
2021,4,Spanish Grand Prix,Ferrari,SAI,6.0,7.0,6.0,Ferrari
2021,4,Spanish Grand Prix,McLaren,RIC,7.0,6.0,8.0,McLaren
2021,4,Spanish Grand Prix,Red Bull Racing,PER,8.0,5.0,10.0,Red Bull Racing
2021,4,Spanish Grand Prix,McLaren,NOR,9.0,8.0,4.0,McLaren
2021,4,Spanish Grand Prix,Alpine,ALO,10.0,17.0,0.0,Alpine/Renault
2021,4,Spanish Grand Prix,Aston Martin,STR,11.0,11.0,0.0,Aston Martin/Racing Point/Force India
2021,4,Spanish Grand Prix,AlphaTauri,GAS,12.0,10.0,1.0,RB/AlphaTauri/Toro Rosso
2021,4,Spanish Grand Prix,Aston Martin,VET,13.0,13.0,0.0,Aston Martin/Racing Point/Force India
2021,4,Spanish Grand Prix,Alfa Romeo Racing,GIO,14.0,15.0,0.0,Sauber/Alfa Romeo
2021,4,Spanish Grand Prix,Williams,RUS,15.0,14.0,0.0,Williams
2021,4,Spanish Grand Prix,AlphaTauri,TSU,16.0,20.0,0.0,RB/AlphaTauri/Toro Rosso
2021,4,Spanish Grand Prix,Alfa Romeo Racing,RAI,17.0,12.0,0.0,Sauber/Alfa Romeo
2021,4,Spanish Grand Prix,Haas F1 Team,MSC,18.0,18.0,0.0,Haas
2021,4,Spanish Grand Prix,Williams,LAT,19.0,16.0,0.0,Williams
2021,4,Spanish Grand Prix,Haas F1 Team,MAZ,20.0,19.0,0.0,Haas
2021,5,Monaco Grand Prix,Ferrari,LEC,1.0,20.0,0.0,Ferrari
2021,5,Monaco Grand Prix,Red Bull Racing,VER,2.0,1.0,25.0,Red Bull Racing
2021,5,Monaco Grand Prix,Mercedes,BOT,3.0,19.0,0.0,Mercedes
2021,5,Monaco Grand Prix,Ferrari,SAI,4.0,2.0,18.0,Ferrari
2021,5,Monaco Grand Prix,McLaren,NOR,5.0,3.0,15.0,McLaren
2021,5,Monaco Grand Prix,AlphaTauri,GAS,6.0,6.0,8.0,RB/AlphaTauri/Toro Rosso
2021,5,Monaco Grand Prix,Mercedes,HAM,7.0,7.0,7.0,Mercedes
2021,5,Monaco Grand Prix,Aston Martin,VET,8.0,5.0,10.0,Aston Martin/Racing Point/Force India
2021,5,Monaco Grand Prix,Red Bull Racing,PER,9.0,4.0,12.0,Red Bull Racing
2021,5,Monaco Grand Prix,Alfa Romeo Racing,GIO,10.0,10.0,1.0,Sauber/Alfa Romeo
2021,5,Monaco Grand Prix,Alpine,OCO,11.0,9.0,2.0,Alpine/Renault
2021,5,Monaco Grand Prix,McLaren,RIC,12.0,12.0,0.0,McLaren
2021,5,Monaco Grand Prix,Aston Martin,STR,13.0,8.0,4.0,Aston Martin/Racing Point/Force India
2021,5,Monaco Grand Prix,Alfa Romeo Racing,RAI,14.0,11.0,0.0,Sauber/Alfa Romeo
2021,5,Monaco Grand Prix,Williams,RUS,15.0,14.0,0.0,Williams
2021,5,Monaco Grand Prix,AlphaTauri,TSU,16.0,16.0,0.0,RB/AlphaTauri/Toro Rosso
2021,5,Monaco Grand Prix,Alpine,ALO,17.0,13.0,0.0,Alpine/Renault
2021,5,Monaco Grand Prix,Williams,LAT,18.0,15.0,0.0,Williams
2021,5,Monaco Grand Prix,Haas F1 Team,MAZ,19.0,17.0,0.0,Haas
2021,5,Monaco Grand Prix,Haas F1 Team,MSC,,18.0,0.0,Haas
2021,6,Azerbaijan Grand Prix,Ferrari,LEC,1.0,4.0,12.0,Ferrari
2021,6,Azerbaijan Grand Prix,Mercedes,HAM,2.0,15.0,0.0,Mercedes
